Mon 	Date 	Year    Hr  	Min 	Sec 	MicroSec    	Velocity
11	28	2018	19	01	22	213058		0.572916667
11	28	2018	19	01	22	714647		0.546875
11	28	2018	19	01	23	215998		0.703125
11	28	2018	19	01	23	717589		0.572916667
11	28	2018	19	01	24	219027		0.546875
11	28	2018	19	01	24	720566		0.520833333
11	28	2018	19	01	25	221972		0.572916667
11	28	2018	19	01	25	723573		0.546875
11	28	2018	19	01	26	224912		0.572916667
11	28	2018	19	01	26	726556		0.572916667
11	28	2018	19	01	27	227963		0.572916667
11	28	2018	19	01	27	729399		0.755208333
11	28	2018	19	01	28	230798		0.729166667
11	28	2018	19	01	28	732421		0.755208333
11	28	2018	19	01	29	233788		0.651041667
11	28	2018	19	01	29	735392		0.598958333
11	28	2018	19	01	30	236995		0.546875
11	28	2018	19	01	30	738480		0.651041667
11	28	2018	19	01	31	239907		0.625
11	28	2018	19	01	31	741585		0.520833333
11	28	2018	19	01	32	242974		0.572916667
11	28	2018	19	01	32	744565		0.625
11	28	2018	19	01	33	245966		0.651041667
11	28	2018	19	01	33	747432		0.78125
11	28	2018	19	01	34	248835		0.651041667
11	28	2018	19	01	34	750465		0.703125
11	28	2018	19	01	35	251804		0.572916667
11	28	2018	19	01	35	753384		0.546875
11	28	2018	19	01	36	254797		0.546875
11	28	2018	19	01	36	756430		0.520833333
11	28	2018	19	01	37	257915		0.572916667
11	28	2018	19	02	37	761924		0.572916667
11	28	2018	19	02	38	263277		8.229166667000001
11	28	2018	19	02	38	764907		4.895833333
11	28	2018	19	02	39	266321		2.421875
11	28	2018	19	02	39	767777		4.557291667
11	28	2018	19	02	40	269197		8.802083332999999
11	28	2018	19	02	40	770772		6.40625
11	28	2018	19	02	41	272090		3.671875
11	28	2018	19	02	41	773643		6.588541667
11	28	2018	19	02	42	275051		4.895833333
11	28	2018	19	02	42	776516		2.473958333
11	28	2018	19	02	43	277914		1.223958333
11	28	2018	19	02	43	779541		0.833333333
11	28	2018	19	02	44	280912		8.697916667000001
11	28	2018	19	02	44	782496		10.02604167
11	28	2018	19	02	45	283911		4.21875
11	28	2018	19	02	45	785392		4.53125
11	28	2018	19	02	46	286803		6.171875
11	28	2018	19	02	46	788441		3.567708333
11	28	2018	19	02	47	289819		1.71875
11	28	2018	19	02	47	791379		0.807291667
11	28	2018	19	02	48	292778		0.625
11	28	2018	19	02	48	794195		0.572916667
11	28	2018	19	02	49	295577		0.598958333
11	28	2018	19	02	49	797170		0.598958333
11	28	2018	19	02	50	298488		0.49479166700000005
11	28	2018	19	02	50	800035		0.625
11	28	2018	19	02	51	301466		0.520833333
11	28	2018	19	02	51	802997		0.572916667
11	28	2018	19	02	52	304487		0.703125
11	28	2018	19	02	52	806069		0.41666666700000005
11	28	2018	19	02	53	307382		0.36458333299999995
11	28	2018	19	02	53	808939		0.49479166700000005
11	28	2018	19	02	54	310402		0.520833333
11	28	2018	19	02	54	811865		0.546875
11	28	2018	19	02	55	313261		0.546875
11	28	2018	19	02	55	814844		0.572916667
11	28	2018	19	02	56	316144		5.026041667
11	28	2018	19	02	56	817758		7.473958333
11	28	2018	19	02	57	319201		6.432291667
11	28	2018	19	02	57	820704		3.59375
11	28	2018	19	02	58	322134		7.213541667
11	28	2018	19	02	58	823731		4.375
11	28	2018	19	02	59	325059		2.005208333
11	28	2018	19	02	59	826640		1.197916667
11	28	2018	19	03	00	328066		0.625
11	28	2018	19	03	00	829566		0.546875
11	28	2018	19	03	01	331025		0.546875
11	28	2018	19	03	01	832663		0.520833333
11	28	2018	19	03	02	334074		0.651041667
11	28	2018	19	03	02	835691		0.651041667
11	28	2018	19	03	03	337161		0.520833333
11	28	2018	19	03	03	839148		0.572916667
11	28	2018	19	03	04	340600		0.625
11	28	2018	19	03	04	842203		0.546875
11	28	2018	19	03	05	343537		0.546875
11	28	2018	19	03	05	845127		0.520833333
11	28	2018	19	03	06	346659		0.677083333
11	28	2018	19	03	06	848328		0.833333333
11	28	2018	19	03	07	349821		0.625
11	28	2018	19	03	07	851425		0.625
11	28	2018	19	03	08	352756		0.520833333
11	28	2018	19	03	08	854354		0.546875
11	28	2018	19	03	09	355769		0.546875
11	28	2018	19	03	09	857226		0.598958333
11	28	2018	19	03	10	358628		0.182291667
11	28	2018	19	03	10	860234		0.651041667
11	28	2018	19	03	11	361551		0.572916667
11	28	2018	19	03	11	863124		0.572916667
11	28	2018	19	03	12	364548		0.49479166700000005
11	28	2018	19	03	12	866080		0.546875
11	28	2018	19	03	13	367697		0.520833333
11	28	2018	19	03	13	869317		0.182291667
11	28	2018	19	03	14	370756		0.46875
11	28	2018	19	03	14	872385		0.572916667
11	28	2018	19	03	15	373726		0.703125
11	28	2018	19	03	15	875329		0.625
11	28	2018	19	03	16	376776		0.677083333
11	28	2018	19	03	16	878350		0.729166667
11	28	2018	19	03	17	379845		0.703125
11	28	2018	19	03	17	881473		0.520833333
11	28	2018	19	03	18	382850		0.572916667
11	28	2018	19	03	18	884455		0.546875
11	28	2018	19	03	19	385894		0.49479166700000005
11	28	2018	19	03	19	887409		0.598958333
11	28	2018	19	03	20	388835		0.598958333
11	28	2018	19	03	20	890470		0.46875
11	28	2018	19	03	21	391945		0.598958333
11	28	2018	19	03	21	893643		0.807291667
11	28	2018	19	03	22	395092		0.182291667
11	28	2018	19	03	22	896596		0.625
11	28	2018	19	03	23	398015		0.520833333
11	28	2018	19	03	23	899636		0.520833333
11	28	2018	19	03	24	401019		0.625
11	28	2018	19	03	24	902612		0.49479166700000005
11	28	2018	19	03	25	404050		0.49479166700000005
11	28	2018	19	03	25	905547		0.44270833299999995
11	28	2018	19	03	26	407009		0.572916667
11	28	2018	19	03	26	908692		0.625
11	28	2018	19	03	27	410118		0.46875
11	28	2018	19	03	27	911729		0.546875
11	28	2018	19	03	28	413142		0.49479166700000005
11	28	2018	19	03	28	914624		0.651041667
11	28	2018	19	03	29	416060		0.625
11	28	2018	19	03	29	917691		0.572916667
11	28	2018	19	03	30	419033		0.49479166700000005
11	28	2018	19	03	30	920596		0.833333333
11	28	2018	19	03	31	422023		0.520833333
11	28	2018	19	03	31	923617		0.46875
11	28	2018	19	03	32	425107		0.44270833299999995
11	28	2018	19	03	32	926709		0.572916667
11	28	2018	19	03	33	428016		0.572916667
11	28	2018	19	03	33	929617		0.598958333
11	28	2018	19	03	34	431059		0.677083333
11	28	2018	19	03	34	932519		0.9375
11	28	2018	19	03	35	433924		0.49479166700000005
11	28	2018	19	03	35	935536		0.755208333
11	28	2018	19	03	36	437009		0.520833333
11	28	2018	19	03	36	938709		0.598958333
11	28	2018	19	03	37	440168		0.36458333299999995
11	28	2018	19	04	37	944035		0.651041667
11	28	2018	19	04	38	445474		0.572916667
11	28	2018	19	04	38	947175		0.625
11	28	2018	19	04	39	448494		0.546875
11	28	2018	19	04	39	950085		0.520833333
11	28	2018	19	04	40	451521		0.546875
11	28	2018	19	04	40	952995		0.677083333
11	28	2018	19	04	41	454421		0.859375
11	28	2018	19	04	41	956060		0.625
11	28	2018	19	04	42	457526		0.572916667
11	28	2018	19	04	42	959145		0.572916667
11	28	2018	19	04	43	460588		0.546875
11	28	2018	19	04	43	962152		0.572916667
11	28	2018	19	04	44	463614		0.546875
11	28	2018	19	04	44	965221		0.546875
11	28	2018	19	04	45	466579		0.46875
11	28	2018	19	04	45	968147		0.520833333
11	28	2018	19	04	46	469578		0.520833333
11	28	2018	19	04	46	971127		0.677083333
11	28	2018	19	04	47	472606		0.598958333
11	28	2018	19	04	47	974222		0.598958333
11	28	2018	19	04	48	475569		0.546875
11	28	2018	19	04	48	977150		0.546875
11	28	2018	19	04	49	478561		0.572916667
11	28	2018	19	04	49	980009		0.546875
11	28	2018	19	04	50	481448		0.49479166700000005
11	28	2018	19	04	50	983072		0.625
11	28	2018	19	04	51	484450		0.625
11	28	2018	19	04	51	986072		0.651041667
11	28	2018	19	04	52	487594		0.49479166700000005
11	28	2018	19	04	52	989066		0.651041667
11	28	2018	19	04	53	490468		0.572916667
11	28	2018	19	04	53	992042		0.546875
11	28	2018	19	04	54	493387		0.625
11	28	2018	19	04	54	994970		0.49479166700000005
11	28	2018	19	04	55	496416		0.625
11	28	2018	19	04	55	997917		0.703125
11	28	2018	19	04	56	499324		0.41666666700000005
11	28	2018	19	04	57	000979		0.572916667
11	28	2018	19	04	57	502427		0.651041667
11	28	2018	19	04	58	004048		0.572916667
11	28	2018	19	04	58	505507		0.520833333
11	28	2018	19	04	59	007085		0.572916667
11	28	2018	19	04	59	508523		0.651041667
11	28	2018	19	05	00	010146		0.598958333
11	28	2018	19	05	00	511483		0.546875
11	28	2018	19	05	01	013034		0.520833333
11	28	2018	19	05	01	514529		0.46875
11	28	2018	19	05	02	016221		0.703125
11	28	2018	19	05	02	517728		0.755208333
11	28	2018	19	05	03	019341		0.807291667
11	28	2018	19	05	03	520684		0.572916667
11	28	2018	19	05	04	022272		0.703125
11	28	2018	19	05	04	523683		0.625
11	28	2018	19	05	05	025157		0.546875
11	28	2018	19	05	05	526575		0.546875
11	28	2018	19	05	06	028156		0.546875
11	28	2018	19	05	06	529489		0.677083333
11	28	2018	19	05	07	031089		0.651041667
11	28	2018	19	05	07	532536		0.78125
11	28	2018	19	05	08	034060		0.625
11	28	2018	19	05	08	535490		0.546875
11	28	2018	19	05	09	037114		0.677083333
11	28	2018	19	05	09	538433		0.546875
11	28	2018	19	05	10	040030		0.651041667
11	28	2018	19	05	10	541474		0.598958333
11	28	2018	19	05	11	042927		0.520833333
11	28	2018	19	05	11	544342		0.49479166700000005
11	28	2018	19	05	12	046014		0.703125
11	28	2018	19	05	12	547424		0.598958333
11	28	2018	19	05	13	049073		0.625
11	28	2018	19	05	13	550507		0.572916667
11	28	2018	19	05	14	051992		0.41666666700000005
11	28	2018	19	05	14	553461		0.546875
11	28	2018	19	05	15	055093		0.625
11	28	2018	19	05	15	556424		0.546875
11	28	2018	19	05	16	058052		0.49479166700000005
11	28	2018	19	05	16	559502		0.49479166700000005
11	28	2018	19	05	17	061093		0.546875
11	28	2018	19	05	17	562598		0.520833333
11	28	2018	19	05	18	064190		0.546875
11	28	2018	19	05	18	565495		0.651041667
11	28	2018	19	05	19	067143		0.651041667
11	28	2018	19	05	19	568617		0.625
11	28	2018	19	05	20	070191		0.651041667
11	28	2018	19	05	20	571622		0.651041667
11	28	2018	19	05	21	073228		0.625
11	28	2018	19	05	21	574705		0.546875
11	28	2018	19	05	22	076450		0.572916667
11	28	2018	19	05	22	577870		0.572916667
11	28	2018	19	05	23	079330		0.546875
11	28	2018	19	05	23	580733		0.572916667
11	28	2018	19	05	24	082342		0.572916667
11	28	2018	19	05	24	583700		0.677083333
11	28	2018	19	05	25	085301		0.520833333
11	28	2018	19	05	25	586863		0.520833333
11	28	2018	19	05	26	088353		0.520833333
11	28	2018	19	05	26	589766		0.520833333
11	28	2018	19	05	27	091417		0.572916667
11	28	2018	19	05	27	592799		0.572916667
11	28	2018	19	05	28	094419		0.598958333
11	28	2018	19	05	28	595839		0.520833333
11	28	2018	19	05	29	097355		0.572916667
11	28	2018	19	05	29	599182		0.572916667
11	28	2018	19	05	30	100795		0.546875
11	28	2018	19	05	30	602136		0.546875
11	28	2018	19	05	31	103705		0.546875
11	28	2018	19	05	31	605143		0.625
11	28	2018	19	05	32	106790		0.598958333
11	28	2018	19	05	32	608295		0.651041667
11	28	2018	19	05	33	109885		0.572916667
11	28	2018	19	05	33	611229		0.546875
11	28	2018	19	05	34	112788		0.546875
11	28	2018	19	05	34	614248		0.625
11	28	2018	19	05	35	115792		0.546875
11	28	2018	19	05	35	617237		0.520833333
11	28	2018	19	05	36	118869		0.49479166700000005
11	28	2018	19	05	36	620257		0.46875
11	28	2018	19	05	37	121987		0.49479166700000005
11	28	2018	19	05	37	623509		0.46875
11	28	2018	19	06	38	127551		0.546875
11	28	2018	19	06	38	628995		0.651041667
11	28	2018	19	06	39	130601		0.572916667
11	28	2018	19	06	39	631900		0.520833333
11	28	2018	19	06	40	133509		0.520833333
11	28	2018	19	06	40	634936		0.572916667
11	28	2018	19	06	41	136405		0.49479166700000005
11	28	2018	19	06	41	637790		0.598958333
11	28	2018	19	06	42	139410		0.546875
11	28	2018	19	06	42	640817		0.49479166700000005
11	28	2018	19	06	43	142417		0.520833333
11	28	2018	19	06	43	643866		0.520833333
11	28	2018	19	06	44	145428		0.546875
11	28	2018	19	06	44	646936		0.49479166700000005
11	28	2018	19	06	45	148526		0.572916667
11	28	2018	19	06	45	649865		0.729166667
11	28	2018	19	06	46	151469		0.546875
11	28	2018	19	06	46	652897		0.703125
11	28	2018	19	06	47	154501		0.572916667
11	28	2018	19	06	47	655991		0.520833333
11	28	2018	19	06	48	157585		0.572916667
11	28	2018	19	06	48	658917		0.546875
11	28	2018	19	06	49	160511		0.572916667
11	28	2018	19	06	49	661957		0.572916667
11	28	2018	19	06	50	163425		0.729166667
11	28	2018	19	06	50	664817		0.625
11	28	2018	19	06	51	166434		0.598958333
11	28	2018	19	06	51	667767		0.520833333
11	28	2018	19	06	52	169360		0.572916667
11	28	2018	19	06	52	670782		0.598958333
11	28	2018	19	06	53	172272		0.598958333
11	28	2018	19	06	53	673719		0.546875
11	28	2018	19	06	54	175324		0.49479166700000005
11	28	2018	19	06	54	676631		0.546875
11	28	2018	19	06	55	178190		0.520833333
11	28	2018	19	06	55	679607		0.520833333
11	28	2018	19	06	56	181093		0.390625
11	28	2018	19	06	56	682492		0.598958333
11	28	2018	19	06	57	184160		0.546875
11	28	2018	19	06	57	685582		0.989583333
11	28	2018	19	06	58	187211		-0.026041667
11	28	2018	19	06	58	688685		0.572916667
11	28	2018	19	06	59	190228		0.520833333
11	28	2018	19	06	59	691659		0.625
11	28	2018	19	07	00	193272		0.625
11	28	2018	19	07	00	694597		0.572916667
11	28	2018	19	07	01	196195		0.546875
11	28	2018	19	07	01	697647		0.572916667
11	28	2018	19	07	02	199248		0.625
11	28	2018	19	07	02	700726		0.598958333
11	28	2018	19	07	03	202329		0.546875
11	28	2018	19	07	03	703695		0.703125
11	28	2018	19	07	04	205322		0.625
11	28	2018	19	07	04	706766		0.598958333
11	28	2018	19	07	05	208246		0.546875
11	28	2018	19	07	05	709661		0.572916667
11	28	2018	19	07	06	211262		0.546875
11	28	2018	19	07	06	712575		0.390625
11	28	2018	19	07	07	214168		0.651041667
11	28	2018	19	07	07	715605		0.546875
11	28	2018	19	07	08	217211		0.520833333
11	28	2018	19	07	08	718729		1.067708333
11	28	2018	19	07	09	220336		0.651041667
11	28	2018	19	07	09	721673		0.625
11	28	2018	19	07	10	223287		0.572916667
11	28	2018	19	07	10	724737		0.546875
11	28	2018	19	07	11	226244		0.651041667
11	28	2018	19	07	11	727655		0.625
11	28	2018	19	07	12	229332		0.651041667
11	28	2018	19	07	12	730726		0.572916667
11	28	2018	19	07	13	232324		0.572916667
11	28	2018	19	07	13	733776		0.520833333
11	28	2018	19	07	14	235303		0.598958333
11	28	2018	19	07	14	736759		0.572916667
11	28	2018	19	07	15	238370		0.520833333
11	28	2018	19	07	15	739702		0.546875
11	28	2018	19	07	16	241325		0.546875
11	28	2018	19	07	16	742774		0.651041667
11	28	2018	19	07	17	244331		0.546875
11	28	2018	19	07	17	745829		0.572916667
11	28	2018	19	07	18	247448		0.625
11	28	2018	19	07	18	748837		0.15625
11	28	2018	19	07	19	250471		0.625
11	28	2018	19	07	19	751900		0.729166667
11	28	2018	19	07	20	253386		0.546875
11	28	2018	19	07	20	754822		0.598958333
11	28	2018	19	07	21	256534		0.546875
11	28	2018	19	07	21	758015		0.520833333
11	28	2018	19	07	22	259670		0.520833333
11	28	2018	19	07	22	761117		0.651041667
11	28	2018	19	07	23	262577		0.625
11	28	2018	19	07	23	763973		0.598958333
11	28	2018	19	07	24	265619		0.625
11	28	2018	19	07	24	766993		0.677083333
11	28	2018	19	07	25	268573		0.598958333
11	28	2018	19	07	25	769970		0.598958333
11	28	2018	19	07	26	271440		0.546875
11	28	2018	19	07	26	772872		0.625
11	28	2018	19	07	27	274469		0.598958333
11	28	2018	19	07	27	775804		0.49479166700000005
11	28	2018	19	07	28	277395		0.520833333
11	28	2018	19	07	28	778825		0.520833333
11	28	2018	19	07	29	280335		0.572916667
11	28	2018	19	07	29	781773		0.520833333
11	28	2018	19	07	30	283384		0.546875
11	28	2018	19	07	30	784719		0.520833333
11	28	2018	19	07	31	286335		0.520833333
11	28	2018	19	07	31	787791		0.807291667
11	28	2018	19	07	32	289349		0.755208333
11	28	2018	19	07	32	790766		0.625
11	28	2018	19	07	33	292360		0.625
11	28	2018	19	07	33	793673		0.703125
11	28	2018	19	07	34	295246		0.625
11	28	2018	19	07	34	796674		0.520833333
11	28	2018	19	07	35	298139		0.546875
11	28	2018	19	07	35	799554		0.49479166700000005
11	28	2018	19	07	36	301142		0.46875
11	28	2018	19	07	36	802531		0.546875
11	28	2018	19	07	37	304204		0.520833333
11	28	2018	19	07	37	805610		0.520833333
11	28	2018	19	08	38	309537		0.651041667
11	28	2018	19	08	38	810958		0.651041667
11	28	2018	19	08	39	312575		0.598958333
11	28	2018	19	08	39	813901		0.598958333
11	28	2018	19	08	40	315461		0.677083333
11	28	2018	19	08	40	816989		0.546875
11	28	2018	19	08	41	318507		0.625
11	28	2018	19	08	41	819917		0.598958333
11	28	2018	19	08	42	321529		0.625
11	28	2018	19	08	42	822911		0.46875
11	28	2018	19	08	43	324485		0.625
11	28	2018	19	08	43	825908		0.572916667
11	28	2018	19	08	44	327393		0.46875
11	28	2018	19	08	44	828810		0.572916667
11	28	2018	19	08	45	330435		0.572916667
11	28	2018	19	08	45	831763		0.546875
11	28	2018	19	08	46	333332		0.520833333
11	28	2018	19	08	46	834748		0.546875
11	28	2018	19	08	47	336415		0.546875
11	28	2018	19	08	47	837897		0.44270833299999995
11	28	2018	19	08	48	339496		0.651041667
11	28	2018	19	08	48	840808		0.625
11	28	2018	19	08	49	342372		0.546875
11	28	2018	19	08	49	843768		0.598958333
11	28	2018	19	08	50	345217		0.598958333
11	28	2018	19	08	50	846602		0.598958333
11	28	2018	19	08	51	348174		0.963541667
11	28	2018	19	08	51	849510		0.546875
11	28	2018	19	08	52	351145		0.546875
11	28	2018	19	08	52	852557		0.598958333
11	28	2018	19	08	53	354012		0.651041667
11	28	2018	19	08	53	855441		0.677083333
11	28	2018	19	08	54	357071		0.546875
11	28	2018	19	08	54	858363		0.46875
11	28	2018	19	08	55	360339		0.546875
11	28	2018	19	08	55	861775		0.520833333
11	28	2018	19	08	56	363274		0.572916667
11	28	2018	19	08	56	864686		0.520833333
11	28	2018	19	08	57	366432		0.546875
11	28	2018	19	08	57	867879		0.520833333
11	28	2018	19	08	58	369539		0.572916667
11	28	2018	19	08	58	870991		0.520833333
11	28	2018	19	08	59	372498		0.520833333
11	28	2018	19	08	59	873935		0.546875
11	28	2018	19	09	00	375551		0.546875
11	28	2018	19	09	00	876939		0.572916667
11	28	2018	19	09	01	378535		0.572916667
11	28	2018	19	09	01	879975		0.546875
11	28	2018	19	09	02	381570		0.546875
11	28	2018	19	09	02	883075		0.44270833299999995
11	28	2018	19	09	03	384664		0.546875
11	28	2018	19	09	03	886015		0.546875
11	28	2018	19	09	04	387624		0.36458333299999995
11	28	2018	19	09	04	889069		0.677083333
11	28	2018	19	09	05	390570		0.651041667
11	28	2018	19	09	05	892003		0.520833333
11	28	2018	19	09	06	393619		0.572916667
11	28	2018	19	09	06	894996		0.625
11	28	2018	19	09	07	396569		0.546875
11	28	2018	19	09	07	898010		0.546875
11	28	2018	19	09	08	399524		0.49479166700000005
11	28	2018	19	09	08	900952		0.49479166700000005
11	28	2018	19	09	09	402654		0.44270833299999995
11	28	2018	19	09	09	904077		0.520833333
11	28	2018	19	09	10	405664		0.546875
11	28	2018	19	09	10	907112		0.546875
11	28	2018	19	09	11	408586		0.520833333
11	28	2018	19	09	11	909963		0.546875
11	28	2018	19	09	12	411572		0.651041667
11	28	2018	19	09	12	912899		0.15625
11	28	2018	19	09	13	414535		0.520833333
11	28	2018	19	09	13	915977		0.572916667
11	28	2018	19	09	14	417468		0.520833333
11	28	2018	19	09	14	918900		0.546875
11	28	2018	19	09	15	420509		0.546875
11	28	2018	19	09	15	921836		0.546875
11	28	2018	19	09	16	423395		0.46875
11	28	2018	19	09	16	924854		0.546875
11	28	2018	19	09	17	426489		0.546875
11	28	2018	19	09	17	927979		0.546875
11	28	2018	19	09	18	429579		0.49479166700000005
11	28	2018	19	09	18	930902		0.572916667
11	28	2018	19	09	19	432506		0.520833333
11	28	2018	19	09	19	933933		0.546875
11	28	2018	19	09	20	435448		0.572916667
11	28	2018	19	09	20	937001		0.755208333
11	28	2018	19	09	21	438746		0.46875
11	28	2018	19	09	21	940212		0.546875
11	28	2018	19	09	22	441933		0.625
11	28	2018	19	09	22	943362		0.546875
11	28	2018	19	09	23	444884		0.572916667
11	28	2018	19	09	23	946335		0.520833333
11	28	2018	19	09	24	447922		0.3125
11	28	2018	19	09	24	949250		0.677083333
11	28	2018	19	09	25	450827		0.572916667
11	28	2018	19	09	25	952236		0.625
11	28	2018	19	09	26	453762		0.49479166700000005
11	28	2018	19	09	26	955200		0.520833333
11	28	2018	19	09	27	456804		0.520833333
11	28	2018	19	09	27	958159		0.625
11	28	2018	19	09	28	459764		0.677083333
11	28	2018	19	09	28	961218		0.703125
11	28	2018	19	09	29	462761		0.729166667
11	28	2018	19	09	29	964227		0.572916667
11	28	2018	19	09	30	465825		0.807291667
11	28	2018	19	09	30	967119		0.572916667
11	28	2018	19	09	31	468697		0.598958333
11	28	2018	19	09	31	970170		0.520833333
11	28	2018	19	09	32	471781		0.546875
11	28	2018	19	09	32	973236		0.546875
11	28	2018	19	09	33	474847		0.520833333
11	28	2018	19	09	33	976255		0.546875
11	28	2018	19	09	34	477862		0.598958333
11	28	2018	19	09	34	979290		0.572916667
11	28	2018	19	09	35	480745		0.572916667
11	28	2018	19	09	35	982168		0.651041667
11	28	2018	19	09	36	483747		0.572916667
11	28	2018	19	09	36	985105		0.546875
11	28	2018	19	09	37	486767		0.546875
11	28	2018	19	09	37	988222		0.026041667
11	28	2018	19	10	38	492180		0.651041667
11	28	2018	19	10	38	993635		0.546875
11	28	2018	19	10	39	495267		0.546875
11	28	2018	19	10	39	996697		0.598958333
11	28	2018	19	10	40	498413		0.677083333
11	28	2018	19	10	40	999858		0.546875
11	28	2018	19	10	41	501339		0.520833333
11	28	2018	19	10	42	002741		0.651041667
11	28	2018	19	10	42	504336		0.546875
11	28	2018	19	10	43	005659		0.44270833299999995
11	28	2018	19	10	43	507243		0.677083333
11	28	2018	19	10	44	008680		0.572916667
11	28	2018	19	10	44	510250		0.520833333
11	28	2018	19	10	45	011711		0.520833333
11	28	2018	19	10	45	513317		0.546875
11	28	2018	19	10	46	014643		0.49479166700000005
11	28	2018	19	10	46	516284		0.598958333
11	28	2018	19	10	47	017761		0.755208333
11	28	2018	19	10	47	519330		0.520833333
11	28	2018	19	10	48	020749		0.3125
11	28	2018	19	10	48	522338		0.572916667
11	28	2018	19	10	49	023651		0.520833333
11	28	2018	19	10	49	525217		0.520833333
11	28	2018	19	10	50	026630		0.49479166700000005
11	28	2018	19	10	50	528094		0.546875
11	28	2018	19	10	51	029484		0.49479166700000005
11	28	2018	19	10	51	531090		0.651041667
11	28	2018	19	10	52	032460		0.572916667
11	28	2018	19	10	52	534097		0.49479166700000005
11	28	2018	19	10	53	035516		0.677083333
11	28	2018	19	10	53	537034		0.755208333
11	28	2018	19	10	54	038463		12.13541667
11	28	2018	19	10	54	540051		10.72916667
11	28	2018	19	10	55	041384		4.661458333
11	28	2018	19	10	55	542954		5.364583333
11	28	2018	19	10	56	044355		7.96875
11	28	2018	19	10	56	545890		4.375
11	28	2018	19	10	57	047325		1.3541666669999999
11	28	2018	19	10	57	548883		0.859375
